industry,year,keyword,slope
Customer Service & CRM,2016,help desk software,0.0
Customer Service & CRM,2017,crm software,-0.0066924689566199005
Customer Service & CRM,2017,customer service,0.37002096436058707
Customer Service & CRM,2017,customer experience,-0.002015803902596356
Customer Service & CRM,2017,help desk software,0.0
Customer Service & CRM,2018,crm software,0.007660054829866154
Customer Service & CRM,2018,customer service,0.26181261086921465
Customer Service & CRM,2018,customer experience,0.0
Customer Service & CRM,2018,help desk software,0.0
Customer Service & CRM,2019,crm software,-0.014029995162070633
Customer Service & CRM,2019,customer service,0.08442186744073535
Customer Service & CRM,2019,customer experience,0.0
Customer Service & CRM,2019,help desk software,0.0
Customer Service & CRM,2020,crm software,-0.008547008547008548
Customer Service & CRM,2020,customer service,0.2897919690372521
Customer Service & CRM,2020,customer experience,0.0
Customer Service & CRM,2020,help desk software,0.0
HR & Recruiting,2005,recruitment technology,0.003467182712465732
HR & Recruiting,2005,hr software,-0.007498790517658443
HR & Recruiting,2005,talent management,-0.00362844702467344
HR & Recruiting,2005,recruiting,-0.3179325915174972
HR & Recruiting,2006,recruitment technology,-0.008788905015320111
HR & Recruiting,2006,hr software,-0.013062409288824385
HR & Recruiting,2006,talent management,-0.013304305757135948
HR & Recruiting,2006,recruiting,-0.3518787292372199
HR & Recruiting,2007,recruitment technology,-0.010965973230124177
HR & Recruiting,2007,hr software,-0.01048218029350105
HR & Recruiting,2007,talent management,-0.003225286244154167
HR & Recruiting,2007,recruiting,-0.29148524431543305
HR & Recruiting,2008,recruitment technology,-0.0041928721174004195
HR & Recruiting,2008,hr software,-0.017335913562328657
HR & Recruiting,2008,talent management,-0.011288501854539593
HR & Recruiting,2008,recruiting,-0.33051120786969845
HR & Recruiting,2009,recruitment technology,0.0181422351233672
HR & Recruiting,2009,hr software,-0.011288501854539593
HR & Recruiting,2009,talent management,-0.0044347685857119784
HR & Recruiting,2009,recruiting,-0.25512014191259474
HR & Recruiting,2010,recruitment technology,-0.012739880664408967
HR & Recruiting,2010,hr software,-0.0016932752781809385
HR & Recruiting,2010,talent management,-0.006611836800516044
HR & Recruiting,2010,recruiting,-0.3151104660538623
HR & Recruiting,2011,recruitment technology,-0.01088534107402032
HR & Recruiting,2011,hr software,0.0
HR & Recruiting,2011,talent management,-0.013949363005966779
HR & Recruiting,2011,recruiting,-0.25576519916142565
HR & Recruiting,2012,recruitment technology,-0.00814384776648928
HR & Recruiting,2012,hr software,0.0
HR & Recruiting,2012,talent management,-0.01257861635220126
HR & Recruiting,2012,recruiting,-0.2679406547331076
HR & Recruiting,2013,recruitment technology,-0.009272697951943238
HR & Recruiting,2013,hr software,0.0
HR & Recruiting,2013,talent management,-0.002015803902596356
HR & Recruiting,2013,recruiting,-0.27156910175778104
HR & Recruiting,2014,recruitment technology,-0.003305918400258024
HR & Recruiting,2014,hr software,0.0
HR & Recruiting,2014,talent management,-0.0058055152394775045
HR & Recruiting,2014,recruiting,-0.2610869214642801
HR & Recruiting,2015,recruitment technology,-0.010079019512981778
HR & Recruiting,2015,hr software,0.0
HR & Recruiting,2015,talent management,-0.002015803902596355
HR & Recruiting,2015,recruiting,-0.22343170456378011
HR & Recruiting,2016,recruitment technology,0.0
HR & Recruiting,2016,hr software,0.0
HR & Recruiting,2016,talent management,-0.00975649088856636
HR & Recruiting,2016,recruiting,-0.23213997742299627
HR & Recruiting,2017,recruitment technology,0.0
HR & Recruiting,2017,hr software,0.0
HR & Recruiting,2017,talent management,-0.006047411707789067
HR & Recruiting,2017,recruiting,-0.08305112078696986
HR & Recruiting,2018,recruitment technology,0.0005644250927269801
HR & Recruiting,2018,hr software,0.0
HR & Recruiting,2018,talent management,-0.0033865505563618775
HR & Recruiting,2018,recruiting,0.015642638284147723
HR & Recruiting,2019,recruitment technology,-0.009353330108047092
HR & Recruiting,2019,hr software,0.0006450572488308337
HR & Recruiting,2019,talent management,1.1636364124904328e-19
HR & Recruiting,2019,recruiting,-0.05224963715529756
HR & Recruiting,2020,recruitment technology,0.007660054829866153
HR & Recruiting,2020,hr software,-0.011611030478955007
HR & Recruiting,2020,talent management,-0.009837123044670215
HR & Recruiting,2020,recruiting,-0.38735687792291573
Government & Politics,2005,govtech,0.0
Government & Politics,2005,government technology,-0.3172875342686663
Government & Politics,2005,civic technology,0.0
Government & Politics,2005,public sector technology,0.0838574423480084
Government & Politics,2006,govtech,0.0
Government & Politics,2006,government technology,-0.5770037090791807
Government & Politics,2006,civic technology,-0.0035478148685695854
Government & Politics,2006,public sector technology,0.0
Government & Politics,2007,govtech,0.0
Government & Politics,2007,government technology,-0.1053055958716336
Government & Politics,2007,civic technology,0.005644250927269801
Government & Politics,2007,public sector technology,0.0
Government & Politics,2008,govtech,0.0
Government & Politics,2008,government technology,-0.1488469601677149
Government & Politics,2008,civic technology,-0.015239477503628446
Government & Politics,2008,public sector technology,0.0
Government & Politics,2009,govtech,0.01064344460570876
Government & Politics,2009,government technology,-0.16868247056926297
Government & Politics,2009,civic technology,0.025479761328817938
Government & Politics,2009,public sector technology,-0.012901144976616674
Government & Politics,2010,govtech,0.01588453475245928
Government & Politics,2010,government technology,-0.20077406869859699
Government & Politics,2010,civic technology,0.002499596839219486
Government & Politics,2010,public sector technology,0.012497984196097406
Government & Politics,2011,govtech,0.020561199806482834
Government & Politics,2011,government technology,-0.14465408805031443
Government & Politics,2011,civic technology,0.02193194646024835
Government & Politics,2011,public sector technology,0.03378487340751491
Government & Politics,2012,govtech,0.019996774713755848
Government & Politics,2012,government technology,-0.12215771649733913
Government & Politics,2012,civic technology,-0.024028382518948555
Government & Politics,2012,public sector technology,0.0028221254636349
Government & Politics,2013,govtech,0.0524915336236091
Government & Politics,2013,government technology,-0.06176423157555227
Government & Politics,2013,civic technology,-0.04499274310595066
Government & Politics,2013,public sector technology,0.010401548137397196
Government & Politics,2014,govtech,0.03184970166102242
Government & Politics,2014,government technology,-0.1491694887921303
Government & Politics,2014,civic technology,-0.02048056765037897
Government & Politics,2014,public sector technology,0.0004031607805192738
Government & Politics,2015,govtech,0.06458635703918723
Government & Politics,2015,government technology,-0.07305273343009186
Government & Politics,2015,civic technology,0.0053217223028543875
Government & Politics,2015,public sector technology,-0.018706660216094177
Government & Politics,2016,govtech,0.20504757297210136
Government & Politics,2016,government technology,-0.168118045476536
Government & Politics,2016,civic technology,-0.0066118368005160435
Government & Politics,2016,public sector technology,-0.012820512820512822
Government & Politics,2017,govtech,0.034671827124657315
Government & Politics,2017,government technology,-0.2360103209159813
Government & Politics,2017,civic technology,0.005402354458958235
Government & Politics,2017,public sector technology,0.017335913562328664
Government & Politics,2018,govtech,0.07281083696178037
Government & Politics,2018,government technology,-0.24608934042896302
Government & Politics,2018,civic technology,-0.025076600548298664
Government & Politics,2018,public sector technology,-0.0007256894049346835
Government & Politics,2019,govtech,0.08643767134333175
Government & Politics,2019,government technology,-0.15416868247056925
Government & Politics,2019,civic technology,-0.02539912917271408
Government & Politics,2019,public sector technology,0.004112239961296568
Government & Politics,2020,govtech,-0.043380099983873564
Government & Politics,2020,government technology,0.523302693114014
Government & Politics,2020,civic technology,-0.00427350427350427
Government & Politics,2020,public sector technology,0.017174649250120955
